name,sentence_id,order_id,word
DAARIO,1914,52,died
DAARIO,1914,53,I
DAARIO,1914,54,joined
DAARIO,1914,55,the
DAARIO,1914,56,Second
DAARIO,1914,57,Sons
DAARIO,1914,58,and
DAARIO,1914,59,then
DAARIO,1914,60,I
DAARIO,1914,61,met
DAARIO,1914,62,you
DAARIO,1915,0,You’re
DAARIO,1915,1,the
DAARIO,1915,2,queen
DAARIO,1915,3,Everyone’s
DAARIO,1915,4,too
DAARIO,1915,5,afraid
DAARIO,1915,6,of
DAARIO,1915,7,you
DAARIO,1915,8,to
DAARIO,1915,9,speak
DAARIO,1915,10,truth
DAARIO,1915,11,Everyone
DAARIO,1915,12,but
DAARIO,1915,13,me
DAARIO,1915,14,You’ve
DAARIO,1915,15,made
DAARIO,1915,16,thousands
DAARIO,1915,17,of
DAARIO,1915,18,enemies
DAARIO,1915,19,all
DAARIO,1915,20,across
DAARIO,1915,21,the
DAARIO,1915,22,world
DAARIO,1915,23,As
DAARIO,1915,24,soon
DAARIO,1915,25,as
DAARIO,1915,26,they
DAARIO,1915,27,see
DAARIO,1915,28,weakness
DAARIO,1915,29,they’ll
DAARIO,1915,30,attack
DAARIO,1915,31,Show
DAARIO,1915,32,your
DAARIO,1915,33,strength
DAARIO,1915,34,here
DAARIO,1915,35,now
DAENERYS,1916,0,That’s
DAENERYS,1916,1,why
DAENERYS,1916,2,I
DAENERYS,1916,3,have
DAENERYS,1916,4,the
DAENERYS,1916,5,Unsullied
DAENERYS,1916,6,patrolling
DAENERYS,1916,7,the
DAENERYS,1916,8,streets
DAARIO,1917,0,Anyone
DAARIO,1917,1,with
DAARIO,1917,2,a
DAARIO,1917,3,chest
DAARIO,1917,4,full
DAARIO,1917,5,of
DAARIO,1917,6,gold
DAARIO,1917,7,can
DAARIO,1917,8,buy
DAARIO,1917,9,an
DAARIO,1917,10,army
DAARIO,1917,11,of
DAARIO,1917,12,Unsullied
DAARIO,1917,13,You’re
DAARIO,1917,14,not
DAARIO,1917,15,the
DAARIO,1917,16,Mother
DAARIO,1917,17,of
DAARIO,1917,18,Unsullied
DAARIO,1917,19,You’re
DAARIO,1917,20,the
DAARIO,1917,21,Mother
DAARIO,1917,22,of
DAARIO,1917,23,Dragons
DAARIO,1918,0,A
DAARIO,1918,1,dragon
DAARIO,1918,2,queen
DAARIO,1918,3,with
DAARIO,1918,4,no
DAARIO,1918,5,dragons
DAARIO,1918,6,is
DAARIO,1918,7,not
DAARIO,1918,8,a
DAARIO,1918,9,queen
DAENERYS,1919,0,Viserion
DAENERYS,1919,1,Rhaegal
DAENERYS,1920,0,Easy
DAENERYS,1920,1,Easy
DAENERYS,1920,2,Easy
MANCE,1921,0,So
MANCE,1921,1,here
MANCE,1921,2,we
MANCE,1921,3,are
JON,1922,0,Here
JON,1922,1,we
JON,1922,2,are
MANCE,1923,0,When
MANCE,1923,1,we
MANCE,1923,2,first
MANCE,1923,3,met
MANCE,1923,4,you
MANCE,1923,5,were
MANCE,1923,6,my
MANCE,1923,7,prisoner
MANCE,1923,8,And
MANCE,1923,9,now
MANCE,1923,10,for
MANCE,1923,11,our
MANCE,1923,12,last
MANCE,1923,13,meeting…
JON,1924,0,This
JON,1924,1,doesn’t
JON,1924,2,have
JON,1924,3,to
JON,1924,4,be
JON,1924,5,our
JON,1924,6,last
JON,1924,7,meeting
MANCE,1925,0,No
MANCE,1925,1,but
MANCE,1925,2,it
MANCE,1925,3,will
MANCE,1925,4,be
JON,1926,0,You
JON,1926,1,know
JON,1926,2,what
JON,1926,3,Stannis
JON,1926,4,wants
MANCE,1927,0,He
MANCE,1927,1,wants
MANCE,1927,2,me
MANCE,1927,3,to
MANCE,1927,4,bend
MANCE,1927,5,the
MANCE,1927,6,knee
MANCE,1927,7,And
MANCE,1927,8,he
MANCE,1927,9,wants
MANCE,1927,10,the
MANCE,1927,11,free
MANCE,1927,12,folk
MANCE,1927,13,to
MANCE,1927,14,fight
MANCE,1927,15,for
MANCE,1927,16,him
MANCE,1927,17,I’ll
MANCE,1927,18,give
MANCE,1927,19,him
MANCE,1927,20,this
MANCE,1927,21,much
MANCE,1927,22,he’s
MANCE,1927,23,bold
JON,1928,0,Shouldn’t
JON,1928,1,a
JON,1928,2,king
JON,1928,3,be
JON,1928,4,bold
MANCE,1929,0,Oh
MANCE,1929,1,aye
MANCE,1929,2,I
MANCE,1929,3,respect
MANCE,1929,4,him
MANCE,1929,5,If
MANCE,1929,6,he
MANCE,1929,7,gets
MANCE,1929,8,what
MANCE,1929,9,he
MANCE,1929,10,wants
MANCE,1929,11,I
MANCE,1929,12,expect
MANCE,1929,13,he’ll
MANCE,1929,14,be
MANCE,1929,15,a
MANCE,1929,16,better
MANCE,1929,17,ruler
MANCE,1929,18,than
MANCE,1929,19,the
MANCE,1929,20,fools
MANCE,1929,21,sitting
MANCE,1929,22,on
MANCE,1929,23,the
MANCE,1929,24,Iron
MANCE,1929,25,Throne
MANCE,1929,26,the
MANCE,1929,27,last
MANCE,1929,28,hundred
MANCE,1929,29,years
MANCE,1929,30,But
MANCE,1929,31,I’ll
MANCE,1929,32,never
MANCE,1929,33,serve
MANCE,1929,34,him
JON,1930,0,You
JON,1930,1,told
JON,1930,2,me
JON,1930,3,you
JON,1930,4,weren’t
JON,1930,5,here
JON,1930,6,to
JON,1930,7,conquer
JON,1930,8,You
JON,1930,9,told
JON,1930,10,me
JON,1930,11,your
JON,1930,12,people
JON,1930,13,have
JON,1930,14,bled
JON,1930,15,enough
MANCE,1931,0,That’s
MANCE,1931,1,right
MANCE,1931,2,But
MANCE,1931,3,I
MANCE,1931,4,don’t
MANCE,1931,5,want
MANCE,1931,6,them
MANCE,1931,7,bleeding
MANCE,1931,8,for
MANCE,1931,9,Stannis
MANCE,1931,10,Baratheon
MANCE,1931,11,either
MANCE,1932,0,Pride
MANCE,1932,1,Fuck
MANCE,1932,2,my
MANCE,1932,3,pride
MANCE,1932,4,This
MANCE,1932,5,isn’t
MANCE,1932,6,about
MANCE,1932,7,that
JON,1933,0,Then
JON,1933,1,bend
JON,1933,2,the
JON,1933,3,knee
JON,1933,4,and
JON,1933,5,save
JON,1933,6,your
JON,1933,7,people
MANCE,1934,0,They
MANCE,1934,1,followed
MANCE,1934,2,me
MANCE,1934,3,because
MANCE,1934,4,they
MANCE,1934,5,respected
MANCE,1934,6,me
MANCE,1934,7,Because
MANCE,1934,8,they
MANCE,1934,9,believed
MANCE,1934,10,in
MANCE,1934,11,me
MANCE,1934,12,The
MANCE,1934,13,moment
MANCE,1934,14,I
MANCE,1934,15,kneel
MANCE,1934,16,for
MANCE,1934,17,a
MANCE,1934,18,Southern
MANCE,1934,19,king
MANCE,1934,20,that’s
MANCE,1934,21,all
MANCE,1934,22,gone
JON,1935,0,And
JON,1935,1,how
JON,1935,2,many
JON,1935,3,tens
JON,1935,4,of
JON,1935,5,thousands
JON,1935,6,are
JON,1935,7,out
JON,1935,8,there
JON,1935,9,right
JON,1935,10,now
JON,1935,11,How
JON,1935,12,many
JON,1935,13,women
JON,1935,14,How
JON,1935,15,many
JON,1935,16,children
JON,1935,17,And
JON,1935,18,you
JON,1935,19,won’t
JON,1935,20,go
JON,1935,21,out
JON,1935,22,and
JON,1935,23,rescue
JON,1935,24,them
JON,1935,25,because
JON,1935,26,why
JON,1935,27,You’re
JON,1935,28,afraid
JON,1935,29,of
JON,1935,30,looking
JON,1935,31,afraid
MANCE,1936,0,Oh
MANCE,1936,1,I
MANCE,1936,2,am
MANCE,1936,3,afraid
MANCE,1936,4,No
MANCE,1936,5,shame
MANCE,1936,6,in
MANCE,1936,7,that
MANCE,1936,8,How
MANCE,1936,9,will
MANCE,1936,10,they
MANCE,1936,11,do
MANCE,1936,12,it
MANCE,1936,13,Beheading
MANCE,1936,14,Hanging
JON,1937,0,They’ll
JON,1937,1,burn
JON,1937,2,you
JON,1937,3,alive
MANCE,1938,0,You’re
MANCE,1938,1,a
MANCE,1938,2,good
MANCE,1938,3,lad
MANCE,1938,4,Truly
MANCE,1938,5,you
MANCE,1938,6,are
MANCE,1938,7,But
MANCE,1938,8,if
MANCE,1938,9,you
MANCE,1938,10,can’t
MANCE,1938,11,understand
MANCE,1938,12,why
MANCE,1938,13,I
MANCE,1938,14,won’t
MANCE,1938,15,enlist
MANCE,1938,16,my
MANCE,1938,17,people
MANCE,1938,18,in
MANCE,1938,19,a
MANCE,1938,20,foreigner’s
MANCE,1938,21,war
MANCE,1938,22,there’s
MANCE,1938,23,no
MANCE,1938,24,point
MANCE,1938,25,explaining
JON,1939,0,I
JON,1939,1,think
JON,1939,2,you’re
JON,1939,3,making
JON,1939,4,a
JON,1939,5,terrible
JON,1939,6,mistake
MANCE,1940,0,The
MANCE,1940,1,freedom
MANCE,1940,2,to
MANCE,1940,3,make
MANCE,1940,4,my
MANCE,1940,5,own
MANCE,1940,6,mistakes
MANCE,1940,7,was
MANCE,1940,8,all
MANCE,1940,9,I
MANCE,1940,10,ever
MANCE,1940,11,wanted
STANNIS,1941,0,Mance
STANNIS,1941,1,Rayder
STANNIS,1941,2,you’ve
STANNIS,1941,3,been
STANNIS,1941,4,called
STANNIS,1941,5,the
STANNIS,1941,6,King
STANNIS,1941,7,Beyond
STANNIS,1941,8,the
STANNIS,1941,9,Wall
STANNIS,1941,10,Westeros
STANNIS,1941,11,only
STANNIS,1941,12,has
STANNIS,1941,13,one
STANNIS,1941,14,king
STANNIS,1941,15,Bend
STANNIS,1941,16,the
STANNIS,1941,17,knee
STANNIS,1941,18,I
STANNIS,1941,19,promise
STANNIS,1941,20,you
STANNIS,1941,21,mercy
STANNIS,1942,0,Kneel
STANNIS,1942,1,and
STANNIS,1942,2,live
MELISANDRE,1943,0,Man
MELISANDRE,1943,1,or
MELISANDRE,1943,2,woman
MELISANDRE,1943,3,young
MELISANDRE,1943,4,or
MELISANDRE,1943,5,old
MELISANDRE,1943,6,lord
MELISANDRE,1943,7,or
MELISANDRE,1943,8,peasant
MELISANDRE,1943,9,our
MELISANDRE,1943,10,choices
MELISANDRE,1943,11,are
MELISANDRE,1943,12,the
MELISANDRE,1943,13,same
MELISANDRE,1943,14,We
MELISANDRE,1943,15,choose
MELISANDRE,1943,16,light
MELISANDRE,1943,17,or
MELISANDRE,1943,18,we
MELISANDRE,1943,19,choose
MELISANDRE,1943,20,darkness
MELISANDRE,1943,21,We
MELISANDRE,1943,22,choose
MELISANDRE,1943,23,good
MELISANDRE,1943,24,or
MELISANDRE,1943,25,we
MELISANDRE,1943,26,choose
MELISANDRE,1943,27,evil
MELISANDRE,1943,28,We
MELISANDRE,1943,29,choose
MELISANDRE,1943,30,the
MELISANDRE,1943,31,true
MELISANDRE,1943,32,god
MELISANDRE,1943,33,or
MELISANDRE,1943,34,the
MELISANDRE,1943,35,false
MELISANDRE,1944,0,Free
MELISANDRE,1944,1,folk
MELISANDRE,1944,2,there
MELISANDRE,1944,3,is
MELISANDRE,1944,4,only
MELISANDRE,1944,5,one
MELISANDRE,1944,6,true
MELISANDRE,1944,7,king
MELISANDRE,1944,8,and
MELISANDRE,1944,9,his
MELISANDRE,1944,10,name
MELISANDRE,1944,11,is
MELISANDRE,1944,12,Stannis
MELISANDRE,1944,13,Here
MELISANDRE,1944,14,stands
MELISANDRE,1944,15,the
MELISANDRE,1944,16,king
MELISANDRE,1944,17,of
MELISANDRE,1944,18,lies
MELISANDRE,1944,19,Behold
MELISANDRE,1944,20,the
MELISANDRE,1944,21,fate
MELISANDRE,1944,22,of
MELISANDRE,1944,23,those
MELISANDRE,1944,24,who
MELISANDRE,1944,25,choose
MELISANDRE,1944,26,the
MELISANDRE,1944,27,darkness
BRAAVOSI,1945,0,In
BRAAVOSI,1945,1,the
BRAAVOSI,1945,2,old
BRAAVOSI,1945,3,times
BRAAVOSI,1945,4,whenever
BRAAVOSI,1945,5,Braavos
BRAAVOSI,1945,6,stood
BRAAVOSI,1945,7,in
BRAAVOSI,1945,8,danger
BRAAVOSI,1945,9,the
BRAAVOSI,1945,10,titan
BRAAVOSI,1945,11,would
BRAAVOSI,1945,12,step
BRAAVOSI,1945,13,with
BRAAVOSI,1945,14,fire
BRAAVOSI,1945,15,in
BRAAVOSI,1945,16,his
BRAAVOSI,1945,17,eyes
BRAAVOSI,1945,18,He'd
BRAAVOSI,1945,19,wade
BRAAVOSI,1945,20,into
BRAAVOSI,1945,21,the
BRAAVOSI,1945,22,sea
BRAAVOSI,1945,23,and
BRAAVOSI,1945,24,smash
BRAAVOSI,1945,25,the
BRAAVOSI,1945,26,enemies
ARYA,1946,0,He's
ARYA,1946,1,just
ARYA,1946,2,a
ARYA,1946,3,statue
MAN,1947,0,Don't
MAN,1947,1,be
MAN,1947,2,afraid
MAN,1947,3,He’s
MAN,1947,4,announcing
MAN,1947,5,our
MAN,1947,6,arrival
MAN,1948,0,The
MAN,1948,1,House
MAN,1948,2,of
MAN,1948,3,Black
MAN,1948,4,and
MAN,1948,5,White
MAN,1948,6,this
MAN,1948,7,is
MAN,1948,8,where
MAN,1948,9,you'll
MAN,1948,10,find
MAN,1948,11,the
MAN,1948,12,man
MAN,1948,13,you
MAN,1948,14,seek
MAN,1949,0,Here
MAN,1949,1,I
MAN,1949,2,leave
MAN,1949,3,you
ARYA,1950,0,Thank
ARYA,1950,1,you
ARYA,1950,2,for
ARYA,1950,3,bringing
ARYA,1950,4,me
MAN,1951,0,Any
MAN,1951,1,man
MAN,1951,2,of
MAN,1951,3,Braavos
MAN,1951,4,would
MAN,1951,5,have
MAN,1951,6,done
MAN,1951,7,the
MAN,1951,8,same
MAN,1951,9,Valar
MAN,1951,10,morghulis
ARYA,1952,0,Valar
ARYA,1952,1,dohaeris
ARYA,1953,0,Hello
ARYA,1953,1,Valar
ARYA,1953,2,Morghulis
ARYA,1954,0,Jaqen
ARYA,1954,1,H’ghar
ARYA,1954,2,gave
ARYA,1954,3,me
ARYA,1954,4,this
OLD,1955,0,No
OLD,1955,1,one
OLD,1955,2,here
OLD,1955,3,by
OLD,1955,4,that
OLD,1955,5,name
ARYA,1956,0,Please
ARYA,1956,1,I
ARYA,1956,2,crossed
ARYA,1956,3,the
ARYA,1956,4,Narrow
ARYA,1956,5,Sea
ARYA,1956,6,I
ARYA,1956,7,have
ARYA,1956,8,nowhere
ARYA,1956,9,else
ARYA,1956,10,to
ARYA,1956,11,go
OLD,1957,0,You
OLD,1957,1,have
OLD,1957,2,everywhere
OLD,1957,3,else
OLD,1957,4,to
OLD,1957,5,go
ARYA,1958,0,But
ARYA,1958,1,wait
ARYA,1959,0,The
ARYA,1959,1,Mountain
ARYA,1959,2,Meryn
ARYA,1959,3,Trant
PODRICK,1960,0,Must
PODRICK,1960,1,be
PODRICK,1960,2,good
PODRICK,1960,3,food
PODRICK,1960,4,if
PODRICK,1960,5,it’s
PODRICK,1960,6,crowded
WAITRESS,1961,0,Ale
WAITRESS,1961,1,pours
WAITRESS,1961,2,ale
WAITRESS,1961,3,and
WAITRESS,1961,4,leaves
WAITRESS,1961,5,table;
WAITRESS,1961,6,goes
WAITRESS,1961,7,to
WAITRESS,1961,8,another
WAITRESS,1961,9,table
WAITRESS,1961,10,Ale
SANSA,1962,0,Before
SANSA,1962,1,we
SANSA,1962,2,left
SANSA,1962,3,a
SANSA,1962,4,maester
SANSA,1962,5,gave
SANSA,1962,6,you
SANSA,1962,7,a
SANSA,1962,8,raven
SANSA,1962,9,scroll
BAELISH,1963,0,You
BAELISH,1963,1,are
BAELISH,1963,2,becoming
BAELISH,1963,3,an
BAELISH,1963,4,observant
BAELISH,1963,5,young
BAELISH,1963,6,lady
SANSA,1964,0,My
SANSA,1964,1,mother
SANSA,1964,2,used
SANSA,1964,3,to
SANSA,1964,4,say
SANSA,1964,5,"dark
SANSA,1964,6,wings
SANSA,1964,7,dark
SANSA,1964,8,words"
BAELISH,1965,0,An
BAELISH,1965,1,old
BAELISH,1965,2,saying
BAELISH,1965,3,Inaccurate
BAELISH,1965,4,in
BAELISH,1965,5,this
BAELISH,1965,6,case
SANSA,1966,0,So
SANSA,1966,1,it
SANSA,1966,2,was
SANSA,1966,3,good
SANSA,1966,4,news
BAELISH,1967,0,My
BAELISH,1967,1,marriage
BAELISH,1967,2,proposal
BAELISH,1967,3,has
BAELISH,1967,4,been
BAELISH,1967,5,accepted
SANSA,1968,0,I
SANSA,1968,1,thought
SANSA,1968,2,you
SANSA,1968,3,still
SANSA,1968,4,mourn
SANSA,1968,5,the
SANSA,1968,6,death
SANSA,1968,7,of
SANSA,1968,8,my
SANSA,1968,9,beloved
SANSA,1968,10,Aunt
SANSA,1968,11,Lysa
WAITRESS,1969,0,Ale
SANSA,1970,0,I'll
SANSA,1970,1,have
SANSA,1970,2,some
PODRICK,1971,0,My
PODRICK,1971,1,lady
BRIENNE,1972,0,What
BRIENNE,1972,1,is
BRIENNE,1972,2,it
PODRICK,1973,0,Sansa
PODRICK,1973,1,Stark
PODRICK,1973,2,<em>Brienne
PODRICK,1973,3,begins
PODRICK,1973,4,to
PODRICK,1973,5,turn
PODRICK,1973,6,around</em>
PODRICK,1973,7,Don't
PODRICK,1973,8,look
BRIENNE,1974,0,You
BRIENNE,1974,1,sure
PODRICK,1975,0,She's
PODRICK,1975,1,dyed
PODRICK,1975,2,her
PODRICK,1975,3,hair
PODRICK,1975,4,but
PODRICK,1975,5,it's
PODRICK,1975,6,her
PODRICK,1975,7,She's
PODRICK,1975,8,sitting
PODRICK,1975,9,with
PODRICK,1975,10,Petyr
PODRICK,1975,11,Baelish
BRIENNE,1976,0,Littlefinger
PODRICK,1977,0,A
PODRICK,1977,1,bunch
PODRICK,1977,2,of
PODRICK,1977,3,knights
PODRICK,1977,4,with
PODRICK,1977,5,him
PODRICK,1978,0,10
PODRICK,1978,1,I
PODRICK,1978,2,think
PODRICK,1978,3,Too
PODRICK,1978,4,many
PODRICK,1978,5,My
PODRICK,1978,6,lady
PODRICK,1978,7,I
PODRICK,1978,8,don't
PODRICK,1978,9,think
PODRICK,1978,10,this
PODRICK,1978,11,is
PODRICK,1978,12,the
PODRICK,1978,13,right
BRIENNE,1979,0,Ready
BRIENNE,1979,1,the
BRIENNE,1979,2,horses
PODRICK,1980,0,We
PODRICK,1980,1,only
PODRICK,1980,2,have
PODRICK,1980,3,one
PODRICK,1980,4,horse
BRIENNE,1981,0,Find
BRIENNE,1981,1,more
BAELISH,1982,0,Do
BAELISH,1982,1,you
BAELISH,1982,2,like
BAELISH,1982,3,the
BAELISH,1982,4,taste
SANSA,1983,0,I
SANSA,1983,1,don't
SANSA,1983,2,see
SANSA,1983,3,what
SANSA,1983,4,all
SANSA,1983,5,the
SANSA,1983,6,fuss
SANSA,1983,7,is
SANSA,1983,8,about
SANSA,1983,9,Why
SANSA,1983,10,do
SANSA,1983,11,men
SANSA,1983,12,love
SANSA,1983,13,it
SANSA,1983,14,so
SANSA,1983,15,much
BAELISH,1984,0,It
BAELISH,1984,1,gives
BAELISH,1984,2,some
BAELISH,1984,3,men
BAELISH,1984,4,courage
SANSA,1985,0,Does
SANSA,1985,1,it
SANSA,1985,2,give
SANSA,1985,3,you
SANSA,1985,4,courage
GUARD,1986,0,That's
GUARD,1986,1,far
GUARD,1986,2,enough
BRIENNE,1987,0,Lord
BRIENNE,1987,1,Baelish
BRIENNE,1987,2,Lady
BRIENNE,1987,3,Sansa
BRIENNE,1987,4,my
BRIENNE,1987,5,name
BRIENNE,1987,6,is
BRIENNE,1987,7,Brienne
BRIENNE,1987,8,of
BRIENNE,1987,9,Tarth
BRIENNE,1988,0,Lady
BRIENNE,1988,1,Sansa
BRIENNE,1988,2,before
BRIENNE,1988,3,your
BRIENNE,1988,4,mother's
BRIENNE,1988,5,death
BRIENNE,1988,6,I
BRIENNE,1988,7,was
BRIENNE,1988,8,her
BRIENNE,1988,9,sworn
BRIENNE,1988,10,sword
BRIENNE,1988,11,I
BRIENNE,1988,12,gave
BRIENNE,1988,13,my
BRIENNE,1988,14,word
BRIENNE,1988,15,I
BRIENNE,1988,16,would
BRIENNE,1988,17,find
BRIENNE,1988,18,you
BRIENNE,1988,19,and
BRIENNE,1988,20,protect
BRIENNE,1988,21,you
BRIENNE,1988,22,I
BRIENNE,1988,23,will
BRIENNE,1988,24,shield
BRIENNE,1988,25,your
BRIENNE,1988,26,back
BRIENNE,1988,27,and
BRIENNE,1988,28,keep
BRIENNE,1988,29,your
BRIENNE,1988,30,council
BRIENNE,1988,31,and
BRIENNE,1988,32,give
BRIENNE,1988,33,my
BRIENNE,1988,34,life
BRIENNE,1988,35,for
BRIENNE,1988,36,yours
BRIENNE,1988,37,if
BRIENNE,1988,38,need
BRIENNE,1988,39,be
BRIENNE,1988,40,I
BRIENNE,1988,41,swear
BRIENNE,1988,42,it
BRIENNE,1988,43,by
BRIENNE,1988,44,the
BRIENNE,1988,45,old
BRIENNE,1988,46,gods
BRIENNE,1988,47,and
BRIENNE,1988,48,the
BRIENNE,1988,49,new
BAELISH,1989,0,Please
BAELISH,1989,1,Lady
BAELISH,1989,2,Brienne
BAELISH,1989,3,No
BAELISH,1989,4,need
BAELISH,1989,5,for
BAELISH,1989,6,such
BAELISH,1989,7,formality
BAELISH,1989,8,<em>Brienne
BAELISH,1989,9,gets
BAELISH,1989,10,up</em>
BAELISH,1989,11,You
BAELISH,1989,12,are
BAELISH,1989,13,Catelyn
BAELISH,1989,14,Stark's
BAELISH,1989,15,sworn
BAELISH,1989,16,sword
BRIENNE,1990,0,I
BRIENNE,1990,1,was
BAELISH,1991,0,Strange
BAELISH,1991,1,I
BAELISH,1991,2,knew
BAELISH,1991,3,Cat
BAELISH,1991,4,from
BAELISH,1991,5,the
BAELISH,1991,6,time
BAELISH,1991,7,we
BAELISH,1991,8,were
BAELISH,1991,9,children
BAELISH,1991,10,She
BAELISH,1991,11,never
BAELISH,1991,12,mentioned
BAELISH,1991,13,you
BRIENNE,1992,0,It
BRIENNE,1992,1,was
BRIENNE,1992,2,after
BRIENNE,1992,3,Renly's
BRIENNE,1992,4,murder
BAELISH,1993,0,Ah
BAELISH,1993,1,yes
BAELISH,1993,2,You
BAELISH,1993,3,were
BAELISH,1993,4,accused
BAELISH,1993,5,of
BAELISH,1993,6,killing
BAELISH,1993,7,him
BRIENNE,1994,0,I
BRIENNE,1994,1,tried
BRIENNE,1994,2,to
BRIENNE,1994,3,<em>save</em>
BRIENNE,1994,4,him
BAELISH,1995,0,But
BAELISH,1995,1,you
BAELISH,1995,2,were
BAELISH,1995,3,accused
BRIENNE,1996,0,By
BRIENNE,1996,1,men
BRIENNE,1996,2,who
BRIENNE,1996,3,didn't
BRIENNE,1996,4,see
BRIENNE,1996,5,what
BRIENNE,1996,6,happened
BAELISH,1997,0,Then
BAELISH,1997,1,what
BAELISH,1997,2,<em>did</em>
BAELISH,1997,3,happen
BRIENNE,1998,0,He
BRIENNE,1998,1,was
BRIENNE,1998,2,murdered
BRIENNE,1998,3,by
BRIENNE,1998,4,a
BRIENNE,1998,5,shadow
BRIENNE,1998,6,A
BRIENNE,1998,7,shadow
BRIENNE,1998,8,with
BRIENNE,1998,9,a
BRIENNE,1998,10,face
BRIENNE,1998,11,of
BRIENNE,1998,12,Stannis
BRIENNE,1998,13,Baratheon
BAELISH,1999,0,A
BAELISH,1999,1,shadow
BAELISH,1999,2,With
BAELISH,1999,3,a
BAELISH,1999,4,face
BAELISH,1999,5,<em>scoffs</em>
BAELISH,1999,6,This
BAELISH,1999,7,woman
BAELISH,1999,8,swore
BAELISH,1999,9,to
BAELISH,1999,10,protect
BAELISH,1999,11,Renly;
BAELISH,1999,12,she
BAELISH,1999,13,failed
BAELISH,1999,14,She
BAELISH,1999,15,swore
BAELISH,1999,16,to
BAELISH,1999,17,protect
BAELISH,1999,18,your
BAELISH,1999,19,mother;
BAELISH,1999,20,she
BAELISH,1999,21,failed
BAELISH,1999,22,Why
BAELISH,1999,23,would
BAELISH,1999,24,I
BAELISH,1999,25,want
BAELISH,1999,26,somebody
BAELISH,1999,27,with
BAELISH,1999,28,your
BAELISH,1999,29,history
BAELISH,1999,30,of
BAELISH,1999,31,failure
BAELISH,1999,32,guiding
BAELISH,1999,33,Lady
BAELISH,1999,34,Sansa
BRIENNE,2000,0,Why
BRIENNE,2000,1,should
BRIENNE,2000,2,you
BRIENNE,2000,3,have
BRIENNE,2000,4,any
BRIENNE,2000,5,say
BRIENNE,2000,6,in
BRIENNE,2000,7,her
BRIENNE,2000,8,affairs
BAELISH,2001,0,Because
BAELISH,2001,1,I
BAELISH,2001,2,am
BAELISH,2001,3,her
BAELISH,2001,4,uncle
BAELISH,2001,5,I
BAELISH,2001,6,married
BAELISH,2001,7,her
BAELISH,2001,8,Aunt
BAELISH,2001,9,Lysa
BAELISH,2001,10,shortly
BAELISH,2001,11,before
BAELISH,2001,12,my
BAELISH,2001,13,beloved’s
BAELISH,2001,14,untimely
BAELISH,2001,15,death
BAELISH,2001,16,We're
BAELISH,2001,17,family
BAELISH,2001,18,now
BAELISH,2001,19,and
BAELISH,2001,20,you're
BAELISH,2001,21,an
BAELISH,2001,22,outsider
BAELISH,2001,23,Forgive
BAELISH,2001,24,me
BAELISH,2001,25,Lady
BAELISH,2001,26,Brienne
BAELISH,2001,27,but
BAELISH,2001,28,experiences
BAELISH,2001,29,made
BAELISH,2001,30,me
BAELISH,2001,31,wary
BAELISH,2001,32,of
BAELISH,2001,33,outsiders
BRIENNE,2002,0,Lady
BRIENNE,2002,1,Sansa
BRIENNE,2002,2,if
BRIENNE,2002,3,we
BRIENNE,2002,4,can
BRIENNE,2002,5,have
BRIENNE,2002,6,a
BRIENNE,2002,7,word
BRIENNE,2002,8,alone
SANSA,2003,0,No
BRIENNE,2004,0,Please
BRIENNE,2004,1,my
BRIENNE,2004,2,lady
BRIENNE,2004,3,If
BRIENNE,2004,4,I
BRIENNE,2004,5,could
BRIENNE,2004,6,explain
SANSA,2005,0,I
SANSA,2005,1,saw
SANSA,2005,2,you
SANSA,2005,3,at
SANSA,2005,4,Joffrey's
SANSA,2005,5,wedding
SANSA,2005,6,bowing
SANSA,2005,7,to
SANSA,2005,8,the
SANSA,2005,9,king
BRIENNE,2006,0,Neither
BRIENNE,2006,1,of
BRIENNE,2006,2,us
BRIENNE,2006,3,wanted
BRIENNE,2006,4,to
BRIENNE,2006,5,be
BRIENNE,2006,6,there
BRIENNE,2006,7,Sometimes
BRIENNE,2006,8,we
BRIENNE,2006,9,don't
BRIENNE,2006,10,have
BRIENNE,2006,11,a
BRIENNE,2006,12,choice
SANSA,2007,0,And
SANSA,2007,1,sometimes
SANSA,2007,2,we
SANSA,2007,3,do
SANSA,2007,4,You
SANSA,2007,5,should
SANSA,2007,6,leave
BAELISH,2008,0,We
BAELISH,2008,1,don't
BAELISH,2008,2,want
BAELISH,2008,3,our
BAELISH,2008,4,new
BAELISH,2008,5,friend
BAELISH,2008,6,wandering
BAELISH,2008,7,the
BAELISH,2008,8,countryside
BAELISH,2008,9,alone
BAELISH,2008,10,The
BAELISH,2008,11,roads
BAELISH,2008,12,of
BAELISH,2008,13,these
BAELISH,2008,14,parts
BAELISH,2008,15,aren't
BAELISH,2008,16,safe
BAELISH,2008,17,Why
BAELISH,2008,18,don't
BAELISH,2008,19,you
BAELISH,2008,20,stay
KNIGHT,2009,0,He
KNIGHT,2009,1,asked
KNIGHT,2009,2,you
KNIGHT,2009,3,to
KNIGHT,2009,4,stay
GUARD,2010,0,After
GUARD,2010,1,her
BRIENNE,2011,0,Podrick
BRIENNE,2011,1,Podrick
BRIENNE,2011,2,screams
BRIENNE,2011,3,as
BRIENNE,2011,4,he
BRIENNE,2011,5,loses
BRIENNE,2011,6,control
BRIENNE,2011,7,of
BRIENNE,2011,8,the
BRIENNE,2011,9,horse
