name,sentence_id,order_id,word
98690,OLENNA,8157,15,ran
98691,OLENNA,8157,16,dry
98693,OLENNA,8157,18,suppose
98694,OLENNA,8157,19,i'll
98696,OLENNA,8157,21,able
98698,OLENNA,8157,23,ask
98701,OLENNA,8157,26,soon
98702,OLENNA,8157,27,enough
98705,OLENNA,8157,30,learning
98708,OLENNA,8157,33,mistakes
98709,OLENNA,8157,34,eh
98717,OLENNA,8157,42,sword
98720,OLENNA,8158,2,joffrey's
98721,OLENNA,8158,3,sword
98722,OLENNA,8158,4,wasn't
98727,OLENNA,8158,9,ever
98728,OLENNA,8158,10,used
98733,OLENNA,8158,15,call
98735,JAIME,8159,0,widow's
98736,JAIME,8159,1,wail
98738,OLENNA,8160,1,really
98741,OLENNA,8160,4,cunt
98742,OLENNA,8160,5,wasn't
98746,OLENNA,8160,9,unspeakable
98747,OLENNA,8160,10,things
98749,OLENNA,8160,12,protect
98751,OLENNA,8160,14,family
98752,OLENNA,8160,15,or
98753,OLENNA,8160,16,watched
98755,OLENNA,8160,18,being
98756,OLENNA,8160,19,done
98759,OLENNA,8160,22,orders
98761,OLENNA,8160,24,never
98762,OLENNA,8160,25,lost
98764,OLENNA,8160,27,night's
98765,OLENNA,8160,28,sleep
98770,OLENNA,8160,33,necessary
98774,OLENNA,8160,37,imagined
98775,OLENNA,8160,38,necessary
98778,OLENNA,8160,41,safety
98780,OLENNA,8160,43,house
98781,OLENNA,8160,44,tyrell
98786,OLENNA,8160,49,sister
98788,OLENNA,8160,51,done
98789,OLENNA,8160,52,things
98791,OLENNA,8160,54,wasn't
98792,OLENNA,8160,55,capable
98794,OLENNA,8160,57,imagining
98798,OLENNA,8160,61,prize
98799,OLENNA,8160,62,mistake
98801,OLENNA,8160,64,failure
98803,OLENNA,8160,66,imagination
98806,OLENNA,8160,69,monster
98813,JAIME,8161,2,sure
98817,JAIME,8161,6,well
98820,JAIME,8161,9,we've
98821,JAIME,8161,10,won
98823,JAIME,8161,12,there's
98826,JAIME,8161,15,left
98828,JAIME,8161,17,oppose
98831,JAIME,8161,20,people
98832,JAIME,8161,21,living
98833,JAIME,8161,22,peaceful
98836,JAIME,8161,25,world
98838,JAIME,8161,27,built
98841,JAIME,8161,30,really
98842,JAIME,8161,31,think
98843,JAIME,8161,32,they'll
98844,JAIME,8161,33,wring
98846,JAIME,8161,35,hands
98849,JAIME,8161,38,way
98851,JAIME,8161,40,built
98854,OLENNA,8162,1,love
98857,OLENNA,8162,4,really
98859,OLENNA,8162,6,love
98862,OLENNA,8162,9,poor
98863,OLENNA,8162,10,fool
98864,OLENNA,8162,11,she'll
98867,OLENNA,8162,14,end
98870,JAIME,8163,0,possibly
98875,JAIME,8163,5,gained
98877,JAIME,8163,7,discussing
98881,JAIME,8163,11,though
98883,JAIME,8163,13,there
98885,OLENNA,8164,1,better
98886,OLENNA,8164,2,person
98888,OLENNA,8164,4,discuss
98892,OLENNA,8164,8,better
98893,OLENNA,8164,9,guarantee
98894,OLENNA,8164,10,could
98899,OLENNA,8164,15,things
98901,OLENNA,8164,17,say
98903,OLENNA,8164,19,never
98904,OLENNA,8164,20,leave
98906,OLENNA,8164,22,room
98908,OLENNA,8164,24,perhaps
98910,OLENNA,8164,26,right
98913,OLENNA,8164,29,driven
98916,OLENNA,8164,32,far
98918,OLENNA,8164,34,gone
98919,OLENNA,8164,35,beyond
98921,OLENNA,8164,37,control
98927,OLENNA,8166,2,disease
98929,OLENNA,8166,4,regret
98931,OLENNA,8166,6,role
98933,OLENNA,8166,8,spreading
98937,OLENNA,8166,12,too
98939,JAIME,8167,1,think
98940,JAIME,8167,2,we're
98941,JAIME,8167,3,done
98946,OLENNA,8168,3,happen
98947,JAIME,8169,0,cersei
98948,JAIME,8169,1,had
98949,JAIME,8169,2,several
98950,JAIME,8169,3,ideas
98951,JAIME,8169,4,whipping
98955,JAIME,8169,8,streets
98957,JAIME,8169,10,beheading
98960,JAIME,8169,13,front
98963,JAIME,8169,16,red
98964,JAIME,8169,17,keep
98965,JAIME,8169,18,flaying
98967,JAIME,8169,20,alive
98969,JAIME,8169,22,hanging
98973,JAIME,8169,26,walls
98975,JAIME,8169,28,king's
98976,JAIME,8169,29,landing
98978,JAIME,8169,31,talked
98980,JAIME,8169,33,out
98984,OLENNA,8170,1,there
98986,OLENNA,8170,3,pain
98989,JAIME,8171,2,made
98990,JAIME,8171,3,sure
98993,OLENNA,8172,0,that's
98994,OLENNA,8172,1,good
98995,OLENNA,8173,0,i'd
98996,OLENNA,8173,1,hate
98998,OLENNA,8173,3,die
99001,OLENNA,8173,6,son
99002,OLENNA,8173,7,clawing
99005,OLENNA,8173,10,neck
99006,OLENNA,8173,11,foam
99008,OLENNA,8173,13,bile
99009,OLENNA,8173,14,spilling
99012,OLENNA,8173,17,mouth
99013,OLENNA,8173,18,eyes
99014,OLENNA,8173,19,blood
99015,OLENNA,8173,20,red
99016,OLENNA,8173,21,skin
99017,OLENNA,8173,22,purple
99019,OLENNA,8173,24,must
99021,OLENNA,8173,26,been
99022,OLENNA,8173,27,horrible
99027,OLENNA,8173,32,kingsguard
99030,OLENNA,8173,35,father
99033,OLENNA,8173,38,horrible
99034,OLENNA,8173,39,enough
99038,OLENNA,8173,43,shocking
99039,OLENNA,8173,44,scene
99045,OLENNA,8173,50,intended
99047,OLENNA,8173,52,see
99048,OLENNA,8173,53,i'd
99049,OLENNA,8173,54,never
99050,OLENNA,8173,55,seen
99052,OLENNA,8173,57,posion
99053,OLENNA,8173,58,work
99055,OLENNA,8173,60,tell
99056,OLENNA,8173,61,cersei
99058,OLENNA,8173,63,want
99065,JAIME,8174,0,halt
99067,JAIME,8174,2,wagon
99069,BRONN,8175,1,just
99070,BRONN,8175,2,won
99072,BRONN,8175,4,biggest
99073,BRONN,8175,5,prize
99076,BRONN,8175,8,world
99078,BRONN,8175,10,could
99080,BRONN,8175,12,possibly
99084,BRONN,8175,16,upset
99086,BRONN,8175,18,come
99090,BRONN,8175,22,tell
99092,BRONN,8175,24,queen
99094,BRONN,8175,26,thorns
99095,BRONN,8175,27,give
99098,BRONN,8175,30,last
99099,BRONN,8175,31,prick
99102,BRONN,8175,34,balls
99104,BRONN,8175,36,saying
99105,BRONN,8175,37,goodbye
99106,JAIME,8176,0,i'll
99109,JAIME,8176,3,confessions
99112,JAIME,8176,6,high
99113,JAIME,8176,7,septon
99114,BRONN,8177,0,there
99118,BRONN,8177,4,high
99119,BRONN,8177,5,septon
99121,JAIME,8178,1,there
99122,JAIME,8178,2,isn't
99124,JAIME,8178,4,there
99125,BRONN,8179,0,there
99127,BRONN,8179,2,still
99129,BRONN,8179,4,question
99132,BRONN,8179,7,prize
99133,JAIME,8180,0,that's
99135,JAIME,8180,2,lot
99137,JAIME,8180,4,money
99139,JAIME,8180,6,just
99140,JAIME,8180,7,gave
99145,BRONN,8181,3,castle
99151,BRONN,8182,5,available
99154,JAIME,8183,2,want
99155,JAIME,8183,3,highgarden
99157,BRONN,8184,1,beg
99159,BRONN,8184,3,differ
99160,JAIME,8185,0,we're
99162,JAIME,8185,2,war
99163,JAIME,8185,3,daenerys
99164,JAIME,8185,4,targaryen
99165,JAIME,8185,5,could
99166,JAIME,8185,6,come
99167,JAIME,8185,7,take
99169,JAIME,8185,9,back
99171,JAIME,8185,11,day
99174,JAIME,8185,14,move
99176,JAIME,8185,16,besides
99177,JAIME,8185,17,think
99180,JAIME,8185,20,upkeep
99184,JAIME,8185,24,own
99188,JAIME,8185,28,weighs
99190,JAIME,8185,30,down
99191,BRONN,8186,0,oh
99197,BRONN,8186,6,fucking
99198,BRONN,8186,7,glum
99199,BRONN,8186,8,eh
99202,BRONN,8186,11,new
99203,BRONN,8186,12,riches
99204,BRONN,8186,13,weighing
99206,BRONN,8186,15,down
99207,JAIME,8187,0,they're
99211,JAIME,8187,4,gold
99212,JAIME,8187,5,belongs
99215,JAIME,8187,8,iron
99216,JAIME,8187,9,bank
99218,JAIME,8187,11,pay
99220,JAIME,8187,13,debts
99221,BRONN,8188,0,right
99222,BRONN,8188,1,just
99226,JAIME,8189,0,bronn
99229,JAIME,8189,3,blackwater
99230,JAIME,8189,4,formerly
99233,JAIME,8189,7,nameless
99234,JAIME,8189,8,shit
99235,JAIME,8189,9,heap
99240,JAIME,8189,14,saddlebag
99241,JAIME,8189,15,full
99243,JAIME,8189,17,gold
99244,JAIME,8189,18,complaining
99247,JAIME,8189,21,getting
99248,JAIME,8189,22,paid
99251,JAIME,8189,25,win
99253,JAIME,8189,27,war
99256,JAIME,8189,30,castles
99259,JAIME,8189,33,seven
99260,JAIME,8189,34,kingdoms
99265,JAIME,8189,39,choose
99270,JAIME,8189,44,left
99272,JAIME,8189,46,take
99274,JAIME,8189,48,away
99279,BRONN,8190,2,sure
99280,BRONN,8190,3,queen
99281,BRONN,8190,4,cersei's
99282,BRONN,8190,5,reign
99285,BRONN,8190,8,quiet
99287,BRONN,8190,10,peaceful
99288,JAIME,8191,0,stranger
99289,JAIME,8191,1,things
99291,JAIME,8191,3,happened
99295,RANDYLL,8193,1,granaries
99297,RANDYLL,8193,3,being
99298,RANDYLL,8193,4,emptied
99300,RANDYLL,8193,6,loaded
99302,RANDYLL,8193,8,wagons
99304,RANDYLL,8193,10,lord
99306,JAIME,8194,1,current
99307,JAIME,8194,2,harvest
99310,DICKON,8195,2,teams
99312,DICKON,8195,4,men
99313,DICKON,8195,5,collecting
99317,DICKON,8195,9,farmers
99320,DICKON,8195,12,reach
99321,JAIME,8196,0,ser
99322,JAIME,8196,1,bronn
99325,JAIME,8196,4,accompany
99327,JAIME,8196,6,tarleys
99329,JAIME,8196,8,help
99331,JAIME,8196,10,accelerate
99333,JAIME,8196,12,process
99338,BRONN,8197,4,shoveling
99339,BRONN,8197,5,weight
99342,JAIME,8198,2,motivating
99343,JAIME,8198,3,reluctant
99344,JAIME,8198,4,farmers
99346,JAIME,8198,6,hand
99349,JAIME,8198,9,harvest
99351,JAIME,8198,11,heard
99353,JAIME,8198,13,guys
99356,JAIME,8198,16,real
99357,JAIME,8198,17,talent
99361,RANDYLL,8199,1,lord
99363,DICKON,8200,1,lord
99364,CUT,8201,0,redkeep
99365,CUT,8201,1,council
99366,CUT,8201,2,room
99368,TYCHO,8202,1,must
99369,TYCHO,8202,2,say
99372,TYCHO,8202,5,think
99374,TYCHO,8202,7,iron
99375,TYCHO,8202,8,bank
99377,TYCHO,8202,10,ever
99378,TYCHO,8202,11,had
99380,TYCHO,8202,13,debt
99383,TYCHO,8202,16,magnitude
99384,TYCHO,8202,17,repaid
99387,TYCHO,8202,20,single
99388,TYCHO,8202,21,installment
99390,TYCHO,8202,23,always
99391,TYCHO,8202,24,considered
99393,TYCHO,8202,26,father
99395,TYCHO,8202,28,very
99396,TYCHO,8202,29,effective
99398,TYCHO,8202,31,efficient
99399,TYCHO,8202,32,man
99402,TYCHO,8202,35,appear
99405,TYCHO,8202,38,redefining
99407,TYCHO,8202,40,terms
99408,TYCHO,8202,41,entirely
99410,CERSEI,8203,1,too
99411,CERSEI,8203,2,kind
99413,CERSEI,8203,4,lord
99417,TYCHO,8204,3,kind
99418,TYCHO,8204,4,nor
99420,TYCHO,8204,6,lord
99422,TYCHO,8204,8,grace
99425,TYCHO,8204,11,merely
99427,TYCHO,8204,13,instrument
99430,TYCHO,8204,16,institution
99432,TYCHO,8204,18,represent
99434,TYCHO,8204,20,wellbeing
99437,TYCHO,8204,23,matter
99439,TYCHO,8204,25,arithmetic
99441,TYCHO,8204,27,sentiment
99444,TYCHO,8204,30,current
99445,TYCHO,8204,31,arithmetic
99447,TYCHO,8204,33,outstanding
99449,TYCHO,8204,35,gold
99453,CERSEI,8205,3,way
99455,CERSEI,8205,5,brother
99457,CERSEI,8205,7,supervising
99459,CERSEI,8205,9,transportation
99464,TYCHO,8206,3,iron
99465,TYCHO,8206,4,bank
99468,TYCHO,8206,7,disappointed
99469,TYCHO,8206,8,they've
99470,TYCHO,8206,9,grown
99471,TYCHO,8206,10,rather
99472,TYCHO,8206,11,fond
99475,TYCHO,8206,14,interest
99476,TYCHO,8206,15,payments
99478,CERSEI,8207,1,must
99479,CERSEI,8207,2,devise
99481,CERSEI,8207,4,way
99483,CERSEI,8207,6,raise
99485,CERSEI,8207,8,spirits
99487,TYCHO,8208,1,perhaps
99489,TYCHO,8208,3,could
99492,TYCHO,8208,6,assistance
99495,TYCHO,8208,9,current
99496,TYCHO,8208,10,venture
99498,CERSEI,8209,1,only
99499,CERSEI,8209,2,venture
99502,CERSEI,8209,5,moment
99504,CERSEI,8209,7,reestablishing
99505,CERSEI,8209,8,control
99508,CERSEI,8209,11,continent
99510,CERSEI,8209,13,every
99511,CERSEI,8209,14,person
99515,TYCHO,8210,1,see
99517,TYCHO,8210,3,great
99518,TYCHO,8210,4,deal
99520,TYCHO,8210,6,potential
99523,TYCHO,8210,9,venture
99525,TYCHO,8210,11,imagine
99529,TYCHO,8210,15,require
99531,TYCHO,8210,17,investment
99534,CERSEI,8211,2,indeed
99536,CERSEI,8211,4,need
99538,CERSEI,8211,6,expand
99540,CERSEI,8211,8,armies
99542,CERSEI,8211,10,navies
99544,CERSEI,8211,12,hand
99545,CERSEI,8211,13,qyburn
99546,CERSEI,8211,14,had
99547,CERSEI,8211,15,made
99548,CERSEI,8211,16,overtures
99551,CERSEI,8211,19,golden
99552,CERSEI,8211,20,company
99554,CERSEI,8211,22,essos
99558,TYCHO,8212,3,well
99559,TYCHO,8212,4,they've
99560,TYCHO,8212,5,helped
99562,TYCHO,8212,7,recover
99563,TYCHO,8212,8,significant
99564,TYCHO,8212,9,sums
99566,TYCHO,8212,11,parties
99568,TYCHO,8212,13,had
99569,TYCHO,8212,14,fallen
99571,TYCHO,8212,16,deep
99572,TYCHO,8212,17,arrears
99573,CERSEI,8213,0,that's
99574,CERSEI,8213,1,good
99576,CERSEI,8213,3,hear
99578,CERSEI,8213,5,too
99583,CERSEI,8213,10,recover
99585,CERSEI,8213,12,things
99587,CERSEI,8213,14,belong
99590,TYCHO,8214,0,rest
99591,TYCHO,8214,1,assured
99593,TYCHO,8214,3,grace
99596,TYCHO,8214,6,count
99599,TYCHO,8214,9,iron
99600,TYCHO,8214,10,bank's
99601,TYCHO,8214,11,support
99603,TYCHO,8214,13,soon
99606,TYCHO,8214,16,gold
99607,TYCHO,8214,17,arrives
99608,CUT,8215,0,winterfell
99609,CUT,8215,1,bran's
99610,CUT,8215,2,quarters
99616,BAELISH,8217,1,last
99617,BAELISH,8217,2,man
99619,BAELISH,8217,4,wielded
99621,BAELISH,8217,6,meant
99623,BAELISH,8217,8,cut
99625,BAELISH,8217,10,throat
99628,BAELISH,8217,13,mother
99629,BAELISH,8217,14,fought
99634,BAELISH,8218,2,dagger
99638,BAELISH,8218,6,took
99640,BAELISH,8218,8,life
99644,BAELISH,8218,12,stopped
99646,BAELISH,8218,14,dagger
99649,BAELISH,8218,17,own
99650,BAELISH,8218,18,heart
99653,BAELISH,8218,21,could
99656,BAELISH,8218,24,wasn't
99657,BAELISH,8218,25,there
99662,BAELISH,8218,30,needed
99671,BAELISH,8218,39,now
99678,BAELISH,8218,46,done
99680,BAELISH,8218,48,protect
99682,BAELISH,8218,50,children
99689,BAELISH,8218,57,brandon
99691,BAELISH,8218,59,need
99692,BAELISH,8218,60,only
99693,BAELISH,8218,61,ask
99699,BRAN,8219,5,belonged
99703,BAELISH,8220,2,very
99704,BAELISH,8220,3,question
99707,BAELISH,8220,6,started
99709,BAELISH,8220,8,war
99712,BAELISH,8220,11,five
99713,BAELISH,8220,12,kings
99716,BAELISH,8220,15,way
99718,BAELISH,8220,17,dagger
99719,BAELISH,8220,18,made
99724,BAELISH,8220,23,today
99725,BAELISH,8220,24,forced
99728,BAELISH,8220,27,home
99729,BAELISH,8220,28,driven
99730,BAELISH,8220,29,out
99733,BAELISH,8220,32,wilds
99734,BAELISH,8220,33,beyond
99736,BAELISH,8220,35,wall
99738,BAELISH,8220,37,imagine
99739,BAELISH,8220,38,you've
99740,BAELISH,8220,39,seen
99741,BAELISH,8220,40,things
99743,BAELISH,8220,42,men
99744,BAELISH,8220,43,wouldn't
99745,BAELISH,8220,44,believe
99747,BAELISH,8221,1,go
99753,BAELISH,8221,7,make
99755,BAELISH,8221,9,way
99756,BAELISH,8221,10,home
99757,BAELISH,8221,11,again
99758,BAELISH,8221,12,only
99760,BAELISH,8221,14,find
99761,BAELISH,8221,15,such
99762,BAELISH,8221,16,chaos
99765,BAELISH,8221,19,world
99768,BAELISH,8221,22,only
99769,BAELISH,8221,23,imagine
99771,BAELISH,8222,1,sorry
99774,BAELISH,8222,4,disturbed
99776,BAELISH,8222,6,lord
99777,BAELISH,8222,7,stark
99780,BRAN,8223,2,lord
99781,BRAN,8223,3,stark
99782,MEERA,8224,0,what's
99784,BRAN,8225,0,maester
99785,BRAN,8225,1,wolkan
99786,BRAN,8225,2,built
99793,BRAN,8225,9,move
99796,BRAN,8225,12,easily
99799,MEERA,8226,2,very
99800,MEERA,8226,3,good
99801,MEERA,8226,4,idea
99803,BRAN,8227,1,leaving
99806,MEERA,8228,2,want
99808,MEERA,8228,4,leave
99813,MEERA,8228,9,come
99815,MEERA,8228,11,need
99820,MEERA,8228,16,family
99823,MEERA,8228,19,safe
99824,MEERA,8228,20,safe
99829,MEERA,8228,25,now
99832,MEERA,8228,28,need
99834,MEERA,8228,30,anymore
99838,MEERA,8230,0,that's
99840,MEERA,8230,2,you've
99841,MEERA,8230,3,got
99843,MEERA,8230,5,say
99844,BRAN,8231,0,thank
99846,MEERA,8232,0,thank
99849,BRAN,8233,1,helping
99852,MEERA,8234,1,brother
99853,MEERA,8234,2,died
99856,MEERA,8234,5,hodor
99858,MEERA,8234,7,summer
99859,MEERA,8234,8,died
99863,MEERA,8234,12,almost
99864,MEERA,8234,13,died
99867,MEERA,8234,16,bran
99870,BRAN,8235,2,really
99872,BRAN,8235,4,anymore
99874,BRAN,8235,6,remember
99877,BRAN,8235,9,felt
99881,BRAN,8235,13,brandon
99882,BRAN,8235,14,stark
99885,BRAN,8235,17,remember
99888,BRAN,8235,20,else
99889,BRAN,8235,21,now
99891,MEERA,8236,1,died
99894,MEERA,8236,4,cave
99895,CUT,8237,0,ext
99896,CUT,8237,1,winterfell
99897,CUT,8238,0,ext
99898,CUT,8238,1,winterfell
99899,CUT,8238,2,gate
99900,MAN,8239,0,hey
99901,MAN,8239,1,oh
99902,MAN,8239,2,where
99905,MAN,8239,5,going
99907,ARYA,8240,1,there
99909,ARYA,8240,3,live
99911,MAN,8241,0,fuck
99914,ARYA,8242,1,arya
99915,ARYA,8242,2,stark
99919,ARYA,8242,6,home
99920,MAN,8243,0,arya
99921,MAN,8243,1,stark
99923,MAN,8243,3,dead
99924,ARYA,8244,0,send
99926,ARYA,8244,2,maester
99927,ARYA,8244,3,llewyn
99928,ARYA,8244,4,or
99929,ARYA,8244,5,ser
99930,ARYA,8244,6,rodrick
99931,ARYA,8244,7,they'll
99932,ARYA,8244,8,tell
99937,MAN,8245,0,there's
99939,MAN,8245,2,rodrick
99941,MAN,8246,0,maester's
99942,MAN,8246,1,name
99944,MAN,8246,3,wolkan
99945,ARYA,8247,0,go
99946,ARYA,8247,1,ask
99947,ARYA,8247,2,jon
99948,ARYA,8247,3,snow
99949,ARYA,8247,4,then
99951,ARYA,8247,6,king
99954,ARYA,8247,9,north
99957,ARYA,8247,12,brother
99960,MAN,8248,2,thousand
99961,MAN,8248,3,miles
99962,MAN,8248,4,away
99964,MAN,8249,1,cold
99965,MAN,8249,2,we're
99966,MAN,8249,3,busy
99970,MAN,8249,7,best
99971,MAN,8249,8,fuck
99973,MAN,8250,0,mmhmm
99975,ARYA,8251,1,jon
99976,ARYA,8251,2,snow
99978,ARYA,8251,4,gone
99982,ARYA,8251,8,charge
99984,ARYA,8251,10,winterfell
99986,MAN,8252,1,lady
99988,MAN,8252,3,winterfell
99989,MAN,8252,4,lady
99990,MAN,8252,5,stark
99992,ARYA,8253,1,lady
99993,ARYA,8253,2,stark
99995,MAN,8254,1,tell
100000,MAN,8254,6,impersonating
100002,MAN,8254,8,sister
100003,ARYA,8255,0,tell
100004,ARYA,8255,1,sansa
100006,ARYA,8255,3,sister
100008,ARYA,8255,5,home
100009,MAN,8256,0,lady
100010,MAN,8256,1,sansa
100012,MAN,8256,3,too
100013,MAN,8256,4,busy
100015,MAN,8256,6,waster
100017,MAN,8256,8,breath
100020,MAN,8256,11,just
100026,MAN,8256,17,last
100027,MAN,8256,18,time
100028,MAN,8256,19,fuck
100031,ARYA,8257,1,getting
100034,ARYA,8257,4,castle
100036,ARYA,8257,6,way
100037,ARYA,8257,7,or
100044,ARYA,8257,14,say
100048,ARYA,8257,18,won't
100049,ARYA,8257,19,last
100050,ARYA,8257,20,long
100056,ARYA,8257,26,sansa
100057,ARYA,8257,27,finds
100058,ARYA,8257,28,out
100061,ARYA,8257,31,turned
100063,ARYA,8257,33,away
100065,MAN,8258,1,sit
100066,MAN,8258,2,there
100067,MAN,8258,3,right
100068,MAN,8258,4,there
100070,MAN,8258,6,move
100071,MAN,8259,0,go
100072,MAN,8259,1,tell
100073,MAN,8259,2,lady
100074,MAN,8259,3,stark
100075,MAN,8259,4,i'll
100076,MAN,8259,5,watch
100079,MAN,8260,1,tell
100083,MAN,8262,0,because
100087,MAN,8262,4,i'll
100088,MAN,8262,5,hit
100090,MAN,8262,7,right
100093,MAN,8262,10,fucking
100094,MAN,8262,11,face
100096,MAN,8262,13,hard
100100,CUT,8263,0,int
100101,CUT,8263,1,winterfell
100102,CUT,8263,2,sansa's
100103,CUT,8263,3,quarters
100105,MAN,8264,1,told
100108,MAN,8264,4,wait
100111,MAN,8264,7,standing
100112,MAN,8264,8,right
100118,MAN,8265,2,turned
100121,MAN,8265,5,had
100122,MAN,8265,6,gone
100124,MAN,8265,8,lady
100129,MAN,8265,13,winter
100130,MAN,8265,14,town
100131,MAN,8265,15,girl
100133,MAN,8266,1,comes
100135,MAN,8266,3,asking
100137,MAN,8266,5,ser
100138,MAN,8266,6,rodrick
100140,MAN,8266,8,maester
100141,MAN,8266,9,llewyn
100143,MAN,8267,1,trouble
100148,MAN,8267,6,lady
100150,MAN,8267,8,find
100158,SANSA,8268,6,where
100165,ARYA,8269,4,call
100167,ARYA,8269,6,lady
100168,ARYA,8269,7,stark
100169,ARYA,8269,8,now
100172,SANSA,8271,1,shouldn't
100174,SANSA,8271,3,run
100177,SANSA,8271,6,guards
100179,ARYA,8272,1,didn't
100180,ARYA,8272,2,run
100182,ARYA,8272,4,need
100183,ARYA,8272,5,better
100184,ARYA,8272,6,guards
100186,ARYA,8273,1,suits
100188,ARYA,8273,3,lady
100189,ARYA,8273,4,stark
100190,ARYA,8273,5,jon
100191,ARYA,8273,6,left
100194,ARYA,8273,9,charge
100198,SANSA,8274,3,hope
100200,SANSA,8274,5,comes
100201,SANSA,8274,6,back
100202,SANSA,8274,7,soon
100204,SANSA,8274,9,remember
100206,SANSA,8274,11,happy
100210,SANSA,8274,15,see
100214,SANSA,8274,19,sees
100217,SANSA,8274,22,heart
100219,SANSA,8274,24,probably
100220,SANSA,8274,25,stop
100222,ARYA,8275,1,doesn't
100223,ARYA,8275,2,look
100227,ARYA,8275,6,should
100229,ARYA,8275,8,been
100230,ARYA,8275,9,carved
100232,ARYA,8275,11,someone
100234,ARYA,8275,13,knew
100236,ARYA,8275,15,face
100237,SANSA,8276,0,everyone
100239,SANSA,8276,2,knew
100241,SANSA,8276,4,face
100243,SANSA,8276,6,dead
100244,ARYA,8277,0,we're
100247,ARYA,8278,1,say
100249,ARYA,8278,3,killed
100250,ARYA,8278,4,joffrey
100254,SANSA,8279,1,wish
100256,SANSA,8279,3,had
100258,ARYA,8280,1,too
100261,ARYA,8280,4,angry
100264,ARYA,8280,7,heard
100265,ARYA,8280,8,someone
100266,ARYA,8280,9,else
100267,ARYA,8280,10,had
100268,ARYA,8280,11,done
100270,ARYA,8280,13,however
100271,ARYA,8280,14,long
100273,ARYA,8280,16,list
100274,ARYA,8280,17,got
100277,ARYA,8280,20,always
100278,ARYA,8280,21,first
100280,SANSA,8281,1,list
100282,ARYA,8282,1,people
100284,ARYA,8282,3,going
100286,ARYA,8282,5,kill
100290,SANSA,8283,3,get
100291,SANSA,8283,4,back
100293,SANSA,8283,6,winterfell
100296,ARYA,8284,2,long
100297,ARYA,8284,3,story
100299,ARYA,8284,5,imagine
100302,ARYA,8284,8,too
100307,SANSA,8285,4,very
100308,SANSA,8285,5,pleasant
100314,ARYA,8286,4,stories
100315,ARYA,8286,5,aren't
100317,ARYA,8286,7,yet
100319,SANSA,8287,1,they're
100321,SANSA,8288,0,arya
100322,SANSA,8288,1,bran's
100323,SANSA,8288,2,home
100324,SANSA,8288,3,too
100325,CUT,8289,0,winterfell
100326,CUT,8289,1,weirwood
100327,CUT,8289,2,tree
100329,BRAN,8290,1,came
100330,BRAN,8290,2,home
100332,BRAN,8291,1,saw
100336,BRAN,8291,5,crossroads
100338,ARYA,8292,1,saw
100341,BRAN,8293,1,see
100342,BRAN,8293,2,quite
100344,BRAN,8293,4,lot
100345,BRAN,8293,5,now
100346,SANSA,8294,0,bran
100348,SANSA,8294,2,visions
100350,BRAN,8295,1,thought
100352,BRAN,8295,3,might
100353,BRAN,8295,4,go
100355,BRAN,8295,6,king's
100356,BRAN,8295,7,landing
100363,SANSA,8297,3,go
100364,SANSA,8297,4,back
100365,SANSA,8297,5,there
100366,BRAN,8298,0,cersei
100370,BRAN,8298,4,list
100372,BRAN,8298,6,names
100374,SANSA,8299,1,else
100378,SANSA,8299,5,list
100383,ARYA,8300,4,dead
100384,ARYA,8300,5,already
100385,ARYA,8301,0,where
100388,ARYA,8301,3,get
100390,BRAN,8302,0,littlefinger
100391,BRAN,8302,1,gave
100395,ARYA,8303,0,littlefinger
100399,SANSA,8304,1,declared
100401,SANSA,8304,3,house
100402,SANSA,8304,4,stark
100406,SANSA,8305,3,give
100409,SANSA,8305,6,dagger
100411,BRAN,8306,1,thought
100412,BRAN,8306,2,i'd
100413,BRAN,8306,3,want
100416,BRAN,8308,0,because
100419,BRAN,8308,3,meant
100421,BRAN,8308,5,kill
100424,SANSA,8309,1,cutthroat
100427,SANSA,8309,4,fall
100431,ARYA,8310,3,cutthroat
100434,ARYA,8310,6,valyrian
100435,ARYA,8310,7,steel
100436,ARYA,8310,8,dagger
100437,BRAN,8311,0,someone
100438,BRAN,8311,1,very
100439,BRAN,8311,2,wealthy
100440,BRAN,8311,3,wanted
100442,BRAN,8311,5,dead
100446,SANSA,8312,3,generous
100447,SANSA,8312,4,man
100449,SANSA,8312,6,wouldn't
100450,SANSA,8312,7,give
100453,SANSA,8312,10,unless
100455,SANSA,8312,12,thought
100458,SANSA,8312,15,getting
100459,SANSA,8312,16,something
100460,SANSA,8312,17,back
100462,BRAN,8313,1,doesn't
100463,BRAN,8313,2,matter
100467,SANSA,8314,3,mean
100469,SANSA,8314,5,doesn't
100470,SANSA,8314,6,matter
100473,BRAN,8315,2,want
100477,ARYA,8316,2,sure
100479,ARYA,8316,4,valyrian
100480,ARYA,8316,5,steel
100482,BRAN,8317,1,wasted
100485,BRAN,8317,4,cripple
100486,CUT,8318,0,winterfell
100487,CUT,8318,1,gate
100488,PODRICK,8319,0,catelyn
100489,PODRICK,8319,1,stark
100492,PODRICK,8319,4,proud
100494,PODRICK,8319,6,kept
100496,PODRICK,8319,8,vow
100503,PODRICK,8321,1,too
100504,PODRICK,8321,2,hard
100508,PODRICK,8321,6,lady
100512,BRIENNE,8323,0,thank
100514,BRIENNE,8323,2,podrick
100515,CUT,8324,0,dragonstone
100517,MISSANDEI,8325,1,grace
100518,MISSANDEI,8325,2,there's
